decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,risk_label,market_view,reputation_view,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank_compact,deepseek-v3.2,good_trust,13,ForgottenRunesWizardsCult,trust,7,,NO_RISK,neutral,negative,ALLOW_BUY,0.65,Market shows mild decline but reputation is the primary negative factor.,767,56,823,5834,1
llm_rank_compact,deepseek-v3.2,good_trust,14,Meebits,trust,13,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows minor fluctuations and reputation is average, indicating no strong risk.",767,58,825,4497,1
llm_rank_compact,deepseek-v3.2,good_trust,15,Milady,trust,64,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4298,1
llm_rank_compact,deepseek-v3.2,good_trust,16,KaijuKingz,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,5019,1
llm_rank_compact,deepseek-v3.2,good_trust,17,Sappy_Seals,trust,7,,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is limited and reputation is average, showing no strong risk signals.",759,59,818,4481,1
llm_rank_compact,deepseek-v3.2,good_trust,18,Habbo_Avatars,trust,20,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market shows minor fluctuations and reputation is average.,767,54,821,5098,1
llm_rank_compact,deepseek-v3.2,good_trust,19,Meebits,trust,92,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,764,52,816,4405,1
llm_rank_compact,deepseek-v3.2,good_trust,20,BrainDrops,trust,103,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,5833,1
llm_rank_compact,deepseek-v3.2,good_trust,21,My_Pet_Hooligan,trust,86,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4326,1
llm_rank_compact,deepseek-v3.2,good_trust,22,Lazy_Lions,trust,47,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4835,1
llm_rank_compact,deepseek-v3.2,good_trust,23,PudgyPenguins,trust,7,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4785,1
llm_rank_compact,deepseek-v3.2,good_trust,24,Lazy_Lions,trust,10,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4880,1
llm_rank_compact,deepseek-v3.2,good_trust,25,Realms_for_Adventurers_,trust,7,,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is insufficient but reputation is low.,760,53,813,5009,1
llm_rank_compact,deepseek-v3.2,good_trust,26,Doodles,trust,34,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,5150,1
llm_rank_compact,deepseek-v3.2,good_trust,27,BrainDrops,trust,111,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4777,1
llm_rank_compact,deepseek-v3.2,good_trust,28,Meebits,trust,56,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,767,52,819,4662,1
llm_rank_compact,deepseek-v3.2,good_trust,29,BrainDrops,trust,86,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,765,52,817,4476,1
llm_rank_compact,deepseek-v3.2,good_trust,30,Lazy_Lions,trust,106,,NO_RISK,positive,positive,ALLOW_BUY,0.85,Strong market and reputation evidence indicate low risk.,766,54,820,4651,1
llm_rank_compact,deepseek-v3.2,good_trust,31,Loot,trust,49,,NO_RISK,neutral,positive,ALLOW_BUY,0.7,Stable price and positive reputation outweigh minor trade count decline.,767,57,824,4819,1
llm_rank_compact,deepseek-v3.2,good_trust,32,KaijuKingz,trust,90,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs minor price fluctuation.,767,52,819,5477,1
llm_rank_compact,deepseek-v3.2,good_trust,33,mfer,trust,105,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4647,1
llm_rank_compact,deepseek-v3.2,good_trust,34,PudgyPenguins,trust,72,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,5166,1
llm_rank_compact,deepseek-v3.2,good_trust,35,Lazy_Lions,trust,86,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,766,52,818,4674,1
llm_rank_compact,deepseek-v3.2,good_trust,36,Loot,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation offsets minor price fluctuation.,764,51,815,4418,1
llm_rank_compact,deepseek-v3.2,good_trust,37,Lazy_Lions,trust,17,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,5230,1
llm_rank_compact,deepseek-v3.2,good_trust,38,Habbo_Avatars,trust,103,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4990,1
llm_rank_compact,deepseek-v3.2,good_trust,39,PudgyPenguins,trust,21,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4607,1
llm_rank_compact,deepseek-v3.2,good_trust,40,BoredApeYachtClub,trust,16,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market and reputation evidence indicates low risk.,767,55,822,4150,1
llm_rank_compact,deepseek-v3.2,good_trust,41,ForgottenRunesWizardsCult,trust,4,,NO_RISK,neutral,negative,ALLOW_BUY,0.65,Market shows mild decline but reputation is the primary negative factor.,767,56,823,5745,1
llm_rank_compact,deepseek-v3.2,good_trust,42,My_Pet_Hooligan,trust,30,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,5539,1
llm_rank_compact,deepseek-v3.2,good_trust,43,BoredApeKennelClub,trust,101,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4387,1
llm_rank_compact,deepseek-v3.2,good_trust,44,Sappy_Seals,trust,32,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows minor price gain with reduced activity, and reputation is average.",767,59,826,4749,1
llm_rank_compact,deepseek-v3.2,good_trust,45,Habbo_Avatars,trust,71,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4826,1
llm_rank_compact,deepseek-v3.2,good_trust,46,FLUF,trust,99,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4893,1
llm_rank_compact,deepseek-v3.2,good_trust,47,Milady,trust,13,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows minor price decline with stable trade volume, and reputation is average.",764,60,824,5203,1
llm_rank_compact,deepseek-v3.2,good_trust,48,Cool_Cats,trust,5,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,5704,1
llm_rank_compact,deepseek-v3.2,good_trust,49,PudgyPenguins,trust,105,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4966,1
llm_rank_compact,deepseek-v3.2,good_trust,50,Lazy_Lions,trust,111,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,767,52,819,5111,1
llm_rank_compact,deepseek-v3.2,good_trust,51,BoredApeKennelClub,trust,97,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,767,52,819,4959,1
llm_rank_compact,deepseek-v3.2,good_trust,52,Dope_Shibas,trust,43,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price decline.,763,53,816,4921,1
llm_rank_compact,deepseek-v3.2,good_trust,53,Milady,trust,18,,NO_RISK,neutral,neutral,ALLOW_BUY,0.65,"Market shows mild positive activity and reputation is average, with no strong negative signals.",767,60,827,5216,1
llm_rank_compact,deepseek-v3.2,good_trust,54,Milady,trust,40,,NO_RISK,positive,positive,ALLOW_BUY,0.9,Strong market and reputation evidence indicate low risk.,767,54,821,5407,1
llm_rank_compact,deepseek-v3.2,good_trust,55,Milady,trust,11,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows minor price gain with slightly lower trade activity, and reputation is average.",766,61,827,4922,1
llm_rank_compact,deepseek-v3.2,good_trust,56,KaijuKingz,trust,65,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4456,1
llm_rank_compact,deepseek-v3.2,good_trust,57,Cool_Cats,trust,74,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,766,52,818,4953,1
llm_rank_compact,deepseek-v3.2,good_trust,58,BrainDrops,trust,100,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,767,52,819,4830,1
llm_rank_compact,deepseek-v3.2,good_trust,59,Sappy_Seals,trust,18,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows minor price gain with lower activity, and reputation is moderately credible.",767,59,826,4908,1
llm_rank_compact,deepseek-v3.2,good_trust,60,Realms_for_Adventurers_,trust,83,,NO_RISK,neutral,positive,ALLOW_BUY,0.75,Strong reputation outweighs minor market fluctuations.,767,52,819,4700,1
llm_rank_compact,deepseek-v3.2,good_trust,61,BoredApeKennelClub,trust,57,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,5024,1
llm_rank_compact,deepseek-v3.2,good_trust,62,Meebits,trust,91,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4989,1
llm_rank_compact,deepseek-v3.2,good_trust,63,CloneX,trust,33,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market performance and excellent long-term reputation.,767,54,821,4646,1
llm_rank_compact,deepseek-v3.2,good_trust,64,Cool_Cats,trust,95,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4597,1
llm_rank_compact,deepseek-v3.2,good_trust,65,KaijuKingz,trust,64,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market and reputation evidence indicates low risk.,767,55,822,4781,1
llm_rank_compact,deepseek-v3.2,good_trust,66,Loot,trust,117,,NO_RISK,positive,positive,ALLOW_BUY,0.9,Strong positive market and reputation evidence indicates low risk.,767,55,822,4867,1
llm_rank_compact,deepseek-v3.2,good_trust,67,Doodles,trust,14,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market signals.,767,52,819,5068,1
llm_rank_compact,deepseek-v3.2,good_trust,68,Doodles,trust,83,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong price growth and high credibility indicate low risk.,767,55,822,4553,1
llm_rank_compact,deepseek-v3.2,good_trust,69,BrainDrops,trust,33,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4542,1
llm_rank_compact,deepseek-v3.2,good_trust,70,mfer,trust,51,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4528,1
llm_rank_compact,deepseek-v3.2,good_trust,71,Milady,trust,66,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,767,52,819,4796,1
llm_rank_compact,deepseek-v3.2,good_trust,72,Doodles,trust,74,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4816,1
llm_rank_compact,deepseek-v3.2,good_trust,73,Cool_Cats,trust,46,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation offsets neutral market signals.,767,51,818,4973,1
llm_rank_compact,deepseek-v3.2,good_trust,74,Sappy_Seals,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,5611,1
llm_rank_compact,deepseek-v3.2,good_trust,75,KaijuKingz,trust,16,,NO_RISK,neutral,neutral,ALLOW_BUY,0.75,"Market and reputation signals are both neutral, indicating no strong risk.",767,57,824,5070,1
llm_rank_compact,deepseek-v3.2,good_trust,76,Doodles,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,767,52,819,4203,1
llm_rank_compact,deepseek-v3.2,good_trust,77,Realms_for_Adventurers_,trust,63,,NO_RISK,positive,positive,ALLOW_BUY,0.85,Strong positive market and reputation evidence indicates low risk.,764,55,819,5117,1
llm_rank_compact,deepseek-v3.2,good_trust,78,BoredApeYachtClub,trust,93,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market and reputation evidence indicates low risk.,767,55,822,4883,1
llm_rank_compact,deepseek-v3.2,good_trust,79,FLUF,trust,8,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows minor fluctuations and reputation is average, indicating no strong risk signals.",767,59,826,4570,1
llm_rank_compact,deepseek-v3.2,good_trust,80,Cool_Cats,trust,88,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4530,1
llm_rank_compact,deepseek-v3.2,good_trust,81,My_Pet_Hooligan,trust,119,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,5085,1
llm_rank_compact,deepseek-v3.2,good_trust,82,Lazy_Lions,trust,99,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,766,52,818,4994,1
llm_rank_compact,deepseek-v3.2,good_trust,83,FLUF,trust,75,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,767,52,819,5287,1
llm_rank_compact,deepseek-v3.2,good_trust,84,Lazy_Lions,trust,96,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4748,1
llm_rank_compact,deepseek-v3.2,good_trust,85,FLUF,trust,12,,NO_RISK,neutral,neutral,ALLOW_BUY,0.75,"Market shows minor fluctuations and reputation is average, indicating no strong risk.",767,58,825,4983,1
llm_rank_compact,deepseek-v3.2,good_trust,86,BoredApeKennelClub,trust,71,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4765,1
llm_rank_compact,deepseek-v3.2,good_trust,87,Meebits,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4490,1
llm_rank_compact,deepseek-v3.2,good_trust,88,BrainDrops,trust,77,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor price fluctuation.,767,52,819,7466,1
llm_rank_compact,deepseek-v3.2,good_trust,89,KaijuKingz,trust,14,,NO_RISK,neutral,neutral,ALLOW_BUY,0.65,"Market shows mixed signals and reputation is average, indicating no clear risk.",767,59,826,4677,1
llm_rank_compact,deepseek-v3.2,good_trust,90,Realms_for_Adventurers_,trust,95,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation offsets neutral market signals.,761,51,812,4484,1
llm_rank_compact,deepseek-v3.2,good_trust,91,PudgyPenguins,trust,103,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4863,1
llm_rank_compact,deepseek-v3.2,good_trust,92,Lazy_Lions,trust,27,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4339,1
llm_rank_compact,deepseek-v3.2,good_trust,93,Sappy_Seals,trust,31,,NO_RISK,neutral,neutral,ALLOW_BUY,0.8,Market shows minor fluctuation and reputation is average.,767,53,820,5130,1
llm_rank_compact,deepseek-v3.2,good_trust,94,Sappy_Seals,trust,70,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market and reputation evidence indicates low risk.,767,55,822,5106,1
llm_rank_compact,deepseek-v3.2,good_trust,95,BoredApeYachtClub,trust,78,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market activity and excellent reputation.,767,53,820,5642,1
llm_rank_compact,deepseek-v3.2,good_trust,96,CloneX,trust,47,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4919,1
llm_rank_compact,deepseek-v3.2,good_trust,97,Sappy_Seals,trust,55,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,5088,1
llm_rank_compact,deepseek-v3.2,good_trust,98,BoredApeYachtClub,trust,100,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,767,52,819,4723,1
llm_rank_compact,deepseek-v3.2,good_trust,99,Milady,trust,25,,NO_RISK,neutral,neutral,ALLOW_BUY,0.75,Market and reputation signals are both neutral.,767,52,819,5123,1
