decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,risk_label,market_view,reputation_view,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank_mini,deepseek-v3.2,good_trust,14,Meebits,trust,13,,NO_RISK,neutral,neutral,ALLOW_BUY,0.8,Minor price decline and moderate reputation present no strong risk signals.,733,56,789,5128,1
llm_rank_mini,deepseek-v3.2,good_trust,15,Milady,trust,64,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,5699,1
llm_rank_mini,deepseek-v3.2,good_trust,16,KaijuKingz,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4855,1
llm_rank_mini,deepseek-v3.2,good_trust,17,Sappy_Seals,trust,7,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",729,59,788,4324,1
llm_rank_mini,deepseek-v3.2,good_trust,18,Habbo_Avatars,trust,20,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Minor price decline and moderate reputation do not indicate strong risk.,733,57,790,4589,1
llm_rank_mini,deepseek-v3.2,good_trust,19,Meebits,trust,92,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price fluctuation.,733,54,787,4350,1
llm_rank_mini,deepseek-v3.2,good_trust,20,BrainDrops,trust,103,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,733,52,785,4998,1
llm_rank_mini,deepseek-v3.2,good_trust,21,My_Pet_Hooligan,trust,86,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,5104,1
llm_rank_mini,deepseek-v3.2,good_trust,22,Lazy_Lions,trust,47,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,6007,1
llm_rank_mini,deepseek-v3.2,good_trust,23,PudgyPenguins,trust,7,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs a minor price fluctuation.,733,54,787,5151,1
llm_rank_mini,deepseek-v3.2,good_trust,24,Lazy_Lions,trust,10,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Positive reputation outweighs neutral market movement.,733,52,785,4781,1
llm_rank_mini,deepseek-v3.2,good_trust,25,Realms_for_Adventurers_,trust,7,,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is weak and reputation is low, but not enough for a clear risk case.",730,62,792,4968,1
llm_rank_mini,deepseek-v3.2,good_trust,26,Doodles,trust,34,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market movement.,733,52,785,5283,1
llm_rank_mini,deepseek-v3.2,good_trust,27,BrainDrops,trust,111,,NO_RISK,positive,positive,ALLOW_BUY,0.9,Both market and reputation evidence are strongly positive.,733,54,787,5452,1
llm_rank_mini,deepseek-v3.2,good_trust,28,Meebits,trust,56,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,5512,1
llm_rank_mini,deepseek-v3.2,good_trust,29,BrainDrops,trust,86,,NO_RISK,positive,positive,ALLOW_BUY,0.9,Strong positive market and reputation evidence.,733,52,785,4960,1
llm_rank_mini,deepseek-v3.2,good_trust,30,Lazy_Lions,trust,106,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market movement.,733,52,785,5378,1
llm_rank_mini,deepseek-v3.2,good_trust,31,Loot,trust,49,,NO_RISK,neutral,positive,ALLOW_BUY,0.75,Stable reputation outweighs minor price fluctuation.,733,53,786,4525,1
llm_rank_mini,deepseek-v3.2,good_trust,32,KaijuKingz,trust,90,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,733,52,785,4651,1
llm_rank_mini,deepseek-v3.2,good_trust,33,mfer,trust,105,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4580,1
llm_rank_mini,deepseek-v3.2,good_trust,34,PudgyPenguins,trust,72,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4548,1
llm_rank_mini,deepseek-v3.2,good_trust,35,Lazy_Lions,trust,86,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,4606,1
llm_rank_mini,deepseek-v3.2,good_trust,36,Loot,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price fluctuation.,733,54,787,5189,1
llm_rank_mini,deepseek-v3.2,good_trust,37,Lazy_Lions,trust,17,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market movement.,733,52,785,4473,1
llm_rank_mini,deepseek-v3.2,good_trust,38,Habbo_Avatars,trust,103,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs a minor price fluctuation.,733,54,787,4724,1
llm_rank_mini,deepseek-v3.2,good_trust,39,PudgyPenguins,trust,21,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price fluctuation.,733,54,787,4972,1
llm_rank_mini,deepseek-v3.2,good_trust,40,BoredApeYachtClub,trust,16,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,5429,1
llm_rank_mini,deepseek-v3.2,good_trust,41,ForgottenRunesWizardsCult,trust,4,,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market evidence is weak and reputation is low but not decisively negative.,733,58,791,5237,1
llm_rank_mini,deepseek-v3.2,good_trust,42,My_Pet_Hooligan,trust,30,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signal.,733,52,785,4627,1
llm_rank_mini,deepseek-v3.2,good_trust,43,BoredApeKennelClub,trust,101,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market movement.,733,52,785,4355,1
llm_rank_mini,deepseek-v3.2,good_trust,44,Sappy_Seals,trust,32,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows mild positive movement and reputation is average, with no strong negative signals.",733,60,793,4605,1
llm_rank_mini,deepseek-v3.2,good_trust,45,Habbo_Avatars,trust,71,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,6596,1
llm_rank_mini,deepseek-v3.2,good_trust,46,FLUF,trust,99,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs negligible price fluctuation.,733,52,785,5027,1
llm_rank_mini,deepseek-v3.2,good_trust,47,Milady,trust,13,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market shows minor fluctuation and reputation is average.,733,53,786,4652,1
llm_rank_mini,deepseek-v3.2,good_trust,48,Cool_Cats,trust,5,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price fluctuation.,733,54,787,4456,1
llm_rank_mini,deepseek-v3.2,good_trust,49,PudgyPenguins,trust,105,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market movement.,733,52,785,4811,1
llm_rank_mini,deepseek-v3.2,good_trust,50,Lazy_Lions,trust,111,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4492,1
llm_rank_mini,deepseek-v3.2,good_trust,51,BoredApeKennelClub,trust,97,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4649,1
llm_rank_mini,deepseek-v3.2,good_trust,52,Dope_Shibas,trust,43,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,733,53,786,5067,1
llm_rank_mini,deepseek-v3.2,good_trust,53,Milady,trust,18,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market shows mild positive change and reputation is near average with no sustained low credibility.,733,60,793,5219,1
llm_rank_mini,deepseek-v3.2,good_trust,54,Milady,trust,40,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,4309,1
llm_rank_mini,deepseek-v3.2,good_trust,55,Milady,trust,11,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows mild positive change and reputation is average, with no strong negative signals.",733,60,793,4945,1
llm_rank_mini,deepseek-v3.2,good_trust,56,KaijuKingz,trust,65,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4706,1
llm_rank_mini,deepseek-v3.2,good_trust,57,Cool_Cats,trust,74,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Positive reputation outweighs neutral market signal.,733,52,785,4203,1
llm_rank_mini,deepseek-v3.2,good_trust,58,BrainDrops,trust,100,,NO_RISK,negative,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,733,53,786,5123,1
llm_rank_mini,deepseek-v3.2,good_trust,59,Sappy_Seals,trust,18,,NO_RISK,positive,neutral,ALLOW_BUY,0.8,Positive price trend and neutral reputation indicate acceptable risk.,733,55,788,4811,1
llm_rank_mini,deepseek-v3.2,good_trust,60,Realms_for_Adventurers_,trust,83,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4052,1
llm_rank_mini,deepseek-v3.2,good_trust,61,BoredApeKennelClub,trust,57,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,4691,1
llm_rank_mini,deepseek-v3.2,good_trust,62,Meebits,trust,91,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signal.,733,52,785,4879,1
llm_rank_mini,deepseek-v3.2,good_trust,63,CloneX,trust,33,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market signal.,733,52,785,4211,1
llm_rank_mini,deepseek-v3.2,good_trust,64,Cool_Cats,trust,95,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,5005,1
llm_rank_mini,deepseek-v3.2,good_trust,65,KaijuKingz,trust,64,,NO_RISK,positive,positive,ALLOW_BUY,0.9,Strong positive market and reputation evidence.,733,52,785,4498,1
llm_rank_mini,deepseek-v3.2,good_trust,66,Loot,trust,117,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Positive reputation outweighs neutral market signal.,733,52,785,4506,1
llm_rank_mini,deepseek-v3.2,good_trust,67,Doodles,trust,14,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive market and reputation evidence.,733,51,784,15005,1
llm_rank_mini,deepseek-v3.2,good_trust,68,Doodles,trust,83,,NO_RISK,positive,positive,ALLOW_BUY,0.95,Strong positive price momentum and high contract credibility.,733,54,787,4818,1
llm_rank_mini,deepseek-v3.2,good_trust,69,BrainDrops,trust,33,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Positive reputation outweighs neutral market movement.,733,52,785,4387,1
llm_rank_mini,deepseek-v3.2,good_trust,70,mfer,trust,51,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,733,52,785,4617,1
llm_rank_mini,deepseek-v3.2,good_trust,71,Milady,trust,66,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,5107,1
llm_rank_mini,deepseek-v3.2,good_trust,72,Doodles,trust,74,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market movement.,733,52,785,4487,1
llm_rank_mini,deepseek-v3.2,good_trust,73,Cool_Cats,trust,46,,NO_RISK,positive,neutral,ALLOW_BUY,0.8,Positive price trend and moderate reputation indicate low risk.,733,55,788,5058,1
llm_rank_mini,deepseek-v3.2,good_trust,74,Sappy_Seals,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4311,1
llm_rank_mini,deepseek-v3.2,good_trust,75,KaijuKingz,trust,16,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market shows slight positive movement and reputation is average with no sustained low credibility.,733,59,792,5976,1
llm_rank_mini,deepseek-v3.2,good_trust,76,Doodles,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,733,52,785,4562,1
llm_rank_mini,deepseek-v3.2,good_trust,77,Realms_for_Adventurers_,trust,63,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Positive reputation outweighs neutral market signal.,733,52,785,4777,1
llm_rank_mini,deepseek-v3.2,good_trust,78,BoredApeYachtClub,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signal.,733,52,785,4416,1
llm_rank_mini,deepseek-v3.2,good_trust,79,FLUF,trust,8,,NO_RISK,neutral,neutral,ALLOW_BUY,0.8,Market shows minor fluctuation and reputation is average.,733,53,786,4944,1
llm_rank_mini,deepseek-v3.2,good_trust,80,Cool_Cats,trust,88,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,4709,1
llm_rank_mini,deepseek-v3.2,good_trust,81,My_Pet_Hooligan,trust,119,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,733,52,785,4859,1
llm_rank_mini,deepseek-v3.2,good_trust,82,Lazy_Lions,trust,99,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,6614,1
llm_rank_mini,deepseek-v3.2,good_trust,83,FLUF,trust,75,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs a minor price fluctuation.,733,54,787,5957,1
llm_rank_mini,deepseek-v3.2,good_trust,84,Lazy_Lions,trust,96,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,4779,1
llm_rank_mini,deepseek-v3.2,good_trust,85,FLUF,trust,12,,NO_RISK,neutral,neutral,ALLOW_BUY,0.8,Market shows minor fluctuation and reputation is moderate.,733,53,786,5023,1
llm_rank_mini,deepseek-v3.2,good_trust,86,BoredApeKennelClub,trust,71,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral price movement.,733,53,786,4531,1
llm_rank_mini,deepseek-v3.2,good_trust,87,Meebits,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,53,786,4284,1
llm_rank_mini,deepseek-v3.2,good_trust,88,BrainDrops,trust,77,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,5128,1
llm_rank_mini,deepseek-v3.2,good_trust,89,KaijuKingz,trust,14,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market is stable and reputation is moderate with no sustained low credibility.,733,58,791,5147,1
llm_rank_mini,deepseek-v3.2,good_trust,90,Realms_for_Adventurers_,trust,95,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Stable price and high credibility indicate low risk.,730,55,785,4780,1
llm_rank_mini,deepseek-v3.2,good_trust,91,PudgyPenguins,trust,103,,NO_RISK,neutral,positive,ALLOW_BUY,0.95,Strong reputation outweighs neutral market movement.,733,52,785,4260,1
llm_rank_mini,deepseek-v3.2,good_trust,92,Lazy_Lions,trust,27,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,733,52,785,4881,1
llm_rank_mini,deepseek-v3.2,good_trust,93,Sappy_Seals,trust,31,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Stable market and positive reputation indicate low risk.,733,55,788,4786,1
llm_rank_mini,deepseek-v3.2,good_trust,94,Sappy_Seals,trust,70,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,4844,1
llm_rank_mini,deepseek-v3.2,good_trust,95,BoredApeYachtClub,trust,78,,NO_RISK,neutral,positive,ALLOW_BUY,0.95,Strong reputation outweighs neutral market movement.,733,52,785,4872,1
llm_rank_mini,deepseek-v3.2,good_trust,96,CloneX,trust,47,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market movement.,733,52,785,4621,1
llm_rank_mini,deepseek-v3.2,good_trust,97,Sappy_Seals,trust,55,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs a minor price fluctuation.,733,54,787,5063,1
llm_rank_mini,deepseek-v3.2,good_trust,98,BoredApeYachtClub,trust,100,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral price movement.,733,53,786,4572,1
llm_rank_mini,deepseek-v3.2,good_trust,99,Milady,trust,25,,NO_RISK,neutral,neutral,ALLOW_BUY,0.75,Market and reputation signals are both neutral.,733,52,785,4765,1
